16388:113642,19546,14314,3,6,8,10,11,13,15
16411:840,157,3196,10541,2548,4626,5111,5627,197,14793
16422:49338,57800,25154,9092,33677,33804,1178,17773,26253,20042
16447:17,301,354,866,1784,26249,54426,72935,87208,3
16449:34076,19657,53600,47294,115269,14884,26886,45447,95752,17440
16465:2092,112820,51630,2547,77272,20202,108362,44927,26628,6149
16467:9431,1930,4072,4935,5494,87563,24579,16389,6,8199
16474:654,17,616,9203,11160,12742,8,6,15,29
16493:10094,33552,93717,19729,3,6,8199,8,24585,11
16495:908,3704,19734,26571,94564,3,6,8,10,11
16515:81,986,1749,1316,1650,2967,226,780,3423,4156
16522:17,8,6,15,58,76,302,542,616,29
16524:27154,3246,19783,65932,94992,42397,59683,46521,64956,44349
16525:76,616,696,1069,2414,13988,65536,2,3,4
16530:4268,8,17,94,245,6,15,29,32,58
16531:66460
16532:14209,2946,102315,58372,1925,6657,32295,2444,81421,4239
16552:38915,8197,6,8,2059,2060,6157,15,17,6383
16553:17,8,302,542,6,15,48,58,29,61
16554:17,58,182,245,302,6,8,15,29,61
16558:19838
16568:116709,19860,4664,103776,38574,103331,54458,64634,16386,68267
16628:103,730,8,15,17,35954,6496,3,6,10
16639:168,135,463,984,719,1400,5488,5557,574,661
16640:17,616,409,486,87,610,1534,1603,19956,31015
16641:84,119,815,1164,2265,2983,15086,19957,30791,36485
16642:32894,2523,68127,3177,4009,4320,4996,101576,5099,77323
16643:2245,6207,3,6,8,10,11,65548,13,14
16666:34605,78073,122332,84927,95078,74385,43753,63242,65613,55209
16667:90115,6,8,10,11,13,15,8208,17,8213
16674:8,518,650,17,236,394,656,422,496,225
16679:5122,7044,83851,73837,273,29205,4441,669,35998,16036
16710:7747,4483,7956,7179,10398,19762,53781,36313,54636,15
16714:40,76,348,358,6145,2,3,4,6,7
16775:13960,12637,88524,85003,64,48208,49329,122371,518,8
16776:17,301,3,6,7,8,10,11,13,14
16796:8518,74118,25113,41588,121398,41595,2016,27309,20186,12781
16799:508,2139,2239,4292,4686,41618,41642,59303,2,3
16812:2275,3599,4292,7994,8252,9417,10267,168,78414,30599
16815:203,4671,12861,81,1547,14375,8392,9435,21966,26181
16833:11841,42061,1754,77581,337,385,805,100590,39936,11401
16838:66560,15873,46942,15875,518,8,11785,13,3086,1262
16839:17,302,96,683,3,21285,4,6,7,8
16858:83723,60589
16859:23267,20266,111464,88245,38968,118169,114572,101934
16860:3,4,6,8199,8,24586,8205,15,16,17
16878:17,616,58,101,254,273,302,6,8,654
16887:17,58,6,8,15,302,616,654,29,245
16890:656,12218,69361,23792,45088,20301,76780,8,58,10
16891:109765
16896:81,500,2,3,4,33825,6,8,10,11
16898:8677,23768,25238,96618,78387
16918:58496,6145,2946,22,6657,7048,36268,99978,46731,67596
16926:17,15,29,58,101,289,654,616,8,162
16929:6,8,10,11,65548,13,14,15,17,21
16945:15625,102400,49153,71686,8,4106,2059,2060,14,15
16954:17,616,1345,7809,7907,10258,12439,14220,17800,47000
16961:1451,98306,3,6,8,10,11,13,14,15
16972:45198
16980:3522,28670,3,4,116054,6,8,32777,36553,75095
16983:58,17,616,8,190,302,508,564,736,6
16993:6,69451,29601,65536,3,49153,8,10,11,65548
17006:58,17,302,358,401,698,3169,9538,3,6
17007:17,6,8,58,84,302,654,1102,3,7
17008:2200,3,6,8,10,11,65548,13,14,15
17020:193,35108,4774,40796,20499,30346,97573,3,6,8
17034:17,254,361,866,3,6,8,2008,11,15
17053:696,117092,2556,43991,78893,13988,73481,17185,3,6
17056:302,616,17,58,654,690,1578,4174,5613,7700
17074:49224,86900,111008,20586,112782,13696,95682,1749,4021,37082
17079:1499,3,6,8,10,11,14,15,17,18
17097:873,11918,27376,28913,3,6,8,10,11,13
17099:76,616,4339,591,1696,2270,3229,14824,20625,31528
17115:6,3484,3717,21240,55222,8,11,13,15,8208
17116:27335,7087,116784,9277,71248,86630,64639,40074,62612,47278
17117:3704,1539,38092,43081,77789,36174,45219,113540,114014,20659
17118:17,101,289,409,302,1276,518,616,729,3599
17147:605,3241,3,6,8199,8,10,11,15,8208
17154:33574,20730,34196,24997,9095,18435,37380,37462,9222,1023
17158:9462,3224,14653,96949,56022,73080,32782,10180,90135,106520
17159:17,402,656,6,8,15,245,302,10,21
17164:70,81,2069,5048,3,4,6,8,698,10
17165:32,356,568,1683,7006,86888,121029,94767,69813,8
17178:45900,41038,20769,92781,111199
17191:32845,34429,3599,69792,78706,14929,101545,20789,86776,24059
17193:4647,11146,931,947,1825,718,7965,8776,7620,9673
17195:394,483,591,15754,280,3231,5662,70938,5746,66665
17208:10543,385,33223,4979,5726,805,6,3819,24586,40971
17241:119,124,521,1359,17,40147,13217,19364,106816,59278
17243:70,3,4,6,8,10,11,65548,13,14
17251:34209,100455,10752,35758,109825,6651,32626,24581,6,8199
17254:30254,32824,20888,40638,41887,105897,84943,30771,111262
17266:654,8,17,58,302,4414,52461,3,33825,6
17267:1468,2375,718,787,902,1535,9332,70,12071,14952
17272:17,58,76,698,20917,24033,90097,3,4,6
17278:3196,157,840,2548,5111,10541,7160,14793,27070,465
17279:20926,8529,36865,102402,22531,12294,8199,32777,12301,32782
17285:49154,27653,518,8,86538,17,8213,1046,29,542
17297:28,1152,2868,71772,81346,20944,102519,3,6,7
17328:76,17,8,564,616,670,2829,2995,10,11
17358:17,302,6,8,15,29,32,58,61,616
17363:17,302,616,654,58,8,6,15,29,101
17378:1419,85097,89419,5292,14255,15190,43006
17412:5122,8,14857,11,1551,39442,80916,1113,44568,5150
17415:8192,57345,3,6,73735,8,10,11,65548,15
17418:6694,40013,97178,42938,54784,13827,9736,11,9741,30735
17426:21161
17440:542,659,2139,9059,10054,10446,17231,21193,22444,24748
17448:24723,89118,94409,21203,91221,59478,33920,10886,34441,12697
17461:84697,19523,88066,683,2052,12294,8,32777,12301,2063
17473:65757,17015,882,12110,42238,84362,110423,78193,21243,4995
17474:347,885,5781,54079,28674,18435,32773,53254,8199,8
17475:17,58,302,654,6,8,15,29,3,1693
17477:76,2139,361,500,866,1730,385,3307,4194,5097
17484:4993,8,30259,34582,89499,542,7334,4650,4268,16431
17492:17,29,302,331,932,1535,2185,13948,58,616
17498:21277
17499:63712,12929,3723,41412,50378,45611,15284,104100,98858,21279
17513:76,81,3939,65536,3,4,6,7,8,10
17522:1435,8011,20330,42891,39994,13261,48629,21319,3,508
17528:15,542,66,430,910,17,1858,2655,7009,21329
17530:367,3,4,6,8,10,11,5604,13,14
17547:25256,13586,17295,1415,37085,29284,29728,7376,17,21367
17549:11841,42061,77581,337,1754,39936,385,11401,11281,45975
17551:2140,1606,8,5149,3,6,15,17,12776,65536
17556:1888,5890,3819,11428,8453,81,4583,93353,8586,91863
17562:32,5337,6918,3,6,245,81921,8,11,14
17576:533,1397,4889,9054,3,24581,122888,32777,57355,32782
17579:21419
17591:67425,89928,72171,54442,54989,54606,5584,21439,4348,17822
17592:1326,5567,6166,3,6,8,10,11,65548,13
17606:17,616,8,15,58,6,29,32,37,61
17620:21489,68359
17624:17,8,1102,1550,2955,3915,34648,42262,60609,87301
17625:603,2543,5975,1460,3034,4671,4755,19378,10981,46614
17626:521,3095,16372,21500,3,4,6,8,10,11
17642:21528
17653:924,18432,2051,43014,2055,61448,15,30736,17,2068
17671:3642,22368,8194,3,112646,2055,8,28681,2058,2059
17688:8,17,736,302,518,654,1589,1102,2076,2433
17689:17,8,84,1102,354,363,1348,1550,302,5998
17695:17,25712,15,8,289,1551,1852,2743,2983,3307
17716:31892,26389,75817,33075,17892,20091,20403,10590,16486,24432
17731:26176,24547,48613,83875,21666
17749:17,361,546,866,254,931,1126,96,1995,8
17753:302,70,138,81,182,1086,17,1240,1759,1772
17779:3,6,7,8,10,11,13,14,15,16
17792:26201,24951
17798:18530,58555,41365,2048,1539,1030,8199,8,102412,9741
17810:4671,7622,9594,206,815,3039,273,3256,37012,102252
17812:17,32,65,327,510,678,899,1126,2024,2512
17813:1360,2121,807,22292,33745,6287,26687,34883,76895,12072
17831:21825,49001,56263,64423,29778,92244,44510,92830
17844:349,367,582,36210,131,755,17527,4,6,8
17863:91488
17867:19467,64013,33307,26671,27696,26888,108600,73275,54847,41031
17869:72,1081,24579,16389,6,8199,8,11,16397,14
17890:7981,16701,20836,6906,43400,97126,11188,25940,50749,28227
17897:17,654,302,190,859,21930,25303,27149,28393,32605
17905:4707,8192,3,6,2272,8199,8,5183,10,11
17919:2223,21968,115872,8194,3,16389,6,16391,8,24586
17921:2292,4802,6491,41647,11671,78050,18239,58,262,925
17922:873,6,8,17,3,4,11,15,2251,33825
17925:21975
17926:22055
17936:121146,96467,40807
17937:22003
17972:70,3262,70402,5742,39425,13694,47875,122729,22053,22416
17974:6657,121346,17925,95244,5648,17,15381,1558,3101,82949
17993:8,17,654,1685,3,6,10,15,18,29
18005:22103
18030:8,17,84,3,6,1622,7,10,11,15
18039:76,441,518,782,3514,7358,17,19863,24431,28139
18042:834,34132,41235,9696,79012,35437,82208,53348,86564,119340
18046:43562,22156,20993,76292,115713,112136,8713,68618,3083,7180
18068:10923,22201,26292,64949,120409,79803,103517
18070:245,17,774,1744,4268,542,564,616,2028,2715
18089:33408,79256,54620,225,22243,70086,94695,21001,74445,654
18090:16465,441,8928,16386,49155,6,8199,8,11,13
18101:710,73365,54231,50286,22260,3,6,7,8,10
18123:361,98304,3,32773,6,8,10,11,65548,98317
18127:81,535,6,8,15,17,787,1474,1696,3
18133:6496,3,6,8199,8,11,8205,15,16,17
18146:3,8,4113,59411,21,32,48475,38,41,58
18147:17,245,301,6,8,302,354,500,616,654
18163:726,22367,3841,4912,5098,5791,7437,68930,88484,58743
18165:17480,44879,23995,3,8197,6,8199,8,10,11
18166:6,185,8,17,285,2268,654,16713,14176,14554
18182:17,1682,5538,11637,11839,12670,13366,13912,22401,23463
18186:17,616,84,302,8,58,94,654,322,422
18187:51264,119519,104305,884,22408,92553,25155,48548,101345,53767
18195:22422
18200:81,140,500,262,780,986,1749,1888,2967,3423
18204:22435,66537,103120,177,69494,11497,22655
18208:4671,8392,9189,19152,12861,862,5641,29922,1011,1076
18209:19845,25620,12373,62468,1217,14892,15498,22155,268,654
18211:17,84,245,363,1382,8,58,114,302,654
18212:8,84,245,1069,65536,4,11,15,17,3
18261:48809,22509,39095,106016,5328,71764
18272:103947
18273:81,3137,107735,12022,119409,86090,58863,61374,108612,30023
18284:58,101,301,999,17,813,95,227,278,4048
18306:17,654,302,58,616,8,15,6,29,32
18311:81,9015,26162,1888,61658,3,6,8199,8,10
18316:32768,7684,34823,75784,15371,52749,2063,2064,5138,7699
18322:57347,24581,6,90119,8,114698,11,13,14,15
18334:22619
18337:76,3,4,6,7,8,14,15,17,13
18360:22,70,311,1508,2966,4372,4485,8300,15773,21380
18365:10836,103032,22670,81305,59401,46338,27152,76825,542,27680
18384:224,616,1276,22698,42339,101669,3,6,7,8
18392:21,616,1930,95877,52340,86385,21460,96297,65536,3
18394:104065,35714,56707,8713,22156,37134,144,73108,918,1816
18404:17,1549,8,15,58,81,285,542,780,1086
18405:350,1208,3,6,8,10,11,13,15,17
18411:17,4481,3,6,8,40586,8731,10,11,65548
18416:17537,10664,4032,4357,43142,54017,17580,11146,2316,30991
18417:17,616,29,6,8,58,302,654,1196,15
18433:98233
18491:35088,22872,112948,109097,23699,8482,53208,17,750,12290
18496:10902,6,8199,8,14,15,17,18,16404,21
18505:2495,3081,109935,22892,49153,3,73733,6,3819,8
18510:162,861,3234,4502,6599,67060,50773,26053,59724,93753
18525:22927
18545:373,2557,3,6,8,17,10,11,65548,14
18561:21,1104,22975,14819,7612,22368,3,24581,6,8199
18571:302,17,1344,2944,14617,6,8,15,29,58
18616:17,645,1645,29900,650,90706,100071,3,6,7
18639:138,8384,1091,3,6,8,10,11,65548,13
18648:13116,84076,6847,121562,32159,73184,23106,75642,34913,47105
18657:2116,38403,114279,38824,60657,96350,32202,8,17,3
18663:1245,3448,5969,59188,62772,3,6,7,8,10
18666:96,65536,3,4,33825,6,7,8,10,11
18686:76,81,298,802,8772,3522,65536,3,4,6
18690:533,1752,38856,41858,18606,28194,118411,1073,3,6
18697:9216,11777,47111,80393,73231,8211,16919,45081,106014,24608
18698:81925,17,31772,13348,23088,1077,64061,29247,3661,16468
18707:23215
18709:22920,199,380,698,37778,5670,25589,14714,82008,22967
18711:61605
18712:29212,23220,77504,28412,55590,74939,120631,44356,38152,11777
18713:76194
18766:17,302,3,6,7,8,873,10,11,13
18810:17,58,302,616,654,15,29,289,542,6
18815:1044,1790,67205,4003,4534,5821,45776,57326,105985,23378
18823:24576,41104,29413,5303,3,6,73735,8,10,15
18827:76,30317,2778,13087,1787,23470,32768,49154,6,8199
18836:780,873,1871,2166,99837,104728,107662,23409,9624,94379
18845:17,194,245,302,616,656,1109,447,1168,6
18852:10842,7397,17185,77881,47516,25479,59239,56612,20059,26205
18885:176,51479,3,6,8199,8,10,11,15,17
18887:50585,23490,709
18901:17,302,285,483,486,27428,51829,55403,57200,68864
18944:23568,48673,88818,118005,89870,518,1544,19465,1550,2073
18965:76445,9276,61320,46123,23593,118720,80644,50319,48144,2068
18999:94208,409,6,1023,8,4106,15,4113,18,28691
19001:17,1030,26061,28354,53785,88303,6,15,8,14
19006:71800
19010:17,302,616,654,6,8,29,58,76,84
19019:17,138,8,58,302,29,70,124,1109,354
19022:81,3,4,6,8,10,11,65548,13,14
19025:69217
19030:77010,23715
19032:76,873,2083,18939,44896,45698,54868,58057,112613,113090
19043:112354
19046:97380,9383,110825,53924,74069,23748,25787
19048:1330,3,6,8,10,15,17,18,16404,8213
19049:774,1827,2403,2696,2714,1524,3207,3506,970,3
19050:23753,65531,72193
19051:17,302,654,6,8,15,29,32,45,58
19062:86,1468,845,33697,16912,17440,19432,20997,103767,109602
19065:16935,17426,1310,34309,26376,5741,8192,32768,49155,92746
19069:80381,8786,96922,33309,75461,2051,34134,4103,24585,2059
19070:99506
19094:24599,74596,58304,7703,80722,3,65542,73735,8,65546
19095:2897,3,8197,6,8199,8,10,11,14,15
19096:3,1009,4,6,8,10,11,5509,65548,13
19097:2848,3,4,8197,6,8199,8,10,11,65548
19102:17,302,616,650,58,364,654,1089,1098,1549
19129:94764
19130:17,58,302,654,6,8,15,29,32,61
19144:17,2957,8192,65536,3,6,8,10,11,24588
19148:3,24581,6,8199,8,16397,15,17,40980,22
19156:1539,1542,8,2570,7703,40476,5150,25635,2602,13356
19163:1352,189,4755,5624,19524,16174,1527,1712,2880,3107
19165:908,3039,4080,80811,57630,25279,62930,3,6,8
19174:106944,1410,645,6790,3393,3884,1162,17717,34572,14018
19176:66825,59178,42842,10726,2946,9558,6,8199,8,24585
19178:347,16995,28674,18435,32773,53254,8,20490,10252,2063
19184:23985
19185:54784,22368,95749,518,3841,521,3085,60942,8621,86544
19198:1081,2153,1145,2318,2642,5738,20451,1696,2802,3288
19199:2880,11,508,1342,4755,20806,76,1527,3107,4825
19240:58803,3675,28671,3,34134,6,8199,8,10,11
19241:17,656,16107,3,6,7,8,10,11,13
19243:37464,888,73768,35892,24076,98691,3573,97101,106562,46981
19244:13216,4719,4254,54563,29487,37386,398,7703,294,2602
19246:17,70,199,546,2030,2499,2703,8050,24080,8
19259:37529,32949,9568,80259,2068,1566,23200,24106,1709,57646
19262:105391,11433,13312,6,8199,8,10249,26937,38925,14
19265:17,29,155,654,65536,3,6,8,1874,8109
19276:285,3,6,7,8,10,11,65548,13,14
19277:840,2548,3307,5111,4179,7160,15772,27070,2512,47656
19304:72511
19307:1730,10039,40,890,3568,2139,4743,5097,6,8
19308:17,1102,3,4,6,8,29,58,84,138
19309:48,8,17,899,3,6,1187,10,11,12
19320:17,245,4755,3,6,8,840,4021,10,11
19328:669,3,24581,6,8199,8,16397,15,17,40980
19343:93612,61118,24223
19354:6,8,17,86044,29,32,30756,102437,12327,40
19355:75693,117733,69430,3902,24241,104752,110577,49153,3,84017
19356:40529,24243,78395,111200,4731,30606,63060,377,59903
19357:24246,3262,641,70402,16387,56511,115776,262,40644,29509
19400:17,616,3,6,7,8,10,11,13,14
19405:47352,12009,10333,89966,54903
19410:2048,67805,20355,4600,40463,32307,24363,24565,6,8199
19422:76,1015,58679,401,616,654,65536,3,6,1594
19433:68645,52732,656,535,24380,78718
19434:3847,220,238,9043,1351,2481,102308,37509,5356,42662
19443:24397,103727
19444:100809,53681,20288,5538,8192,3,8197,6,8199,8
19446:508,5084,24406,102565,26839,3,6,7,8,10
19447:58,302,654,1,3,6,8,10,11,65548
19448:6901,69634,3,8197,8,47788,4107,65549,4110,15
19452:17,29,302,8,58,84,354,616,654,656
19462:146,947,1113,4268,49262,73069,80603,51886,120798,17
19463:53265
19467:17,3,6,7,8,10,11,13,14,15
19468:17,76,302,358,361,650,866,616,654,1069
19475:652,92369,13312,104999,6916,24453,8192,49153,49155,8197
19476:24454,16846,39040,13443,87044,119694,11538,81306,13341,121414
19482:542,511,1023,1405,1133,3261,7396,11862,12694,15002
19498:45236
19503:107651
19517:17,289,363,367,4615,24514,25957,55167,66986,101485
19528:3137,403,8617,13596,15535,65682,43407,118050,86491,24527
19541:3221,7858,3810,24550,16504,33927,1790,28674,21163,71173
19544:18453,3,49158,8,24586,14,15,17,30742,92188
19549:1475,3,6,8,10,11,65548,14,15,17
19554:17,8,58,84,302,616,518,564,654,6
19582:112843
19583:81329,24618,49565,13789,5122,28162,17,2582,79901,65061
19626:17,81,354,1330,26731,30232,36716,49982,79935,654
19646:24737,118600,66248,897,92331,774,4487,2696,10889,1804
19680:24806
19682:8,15,17,58,65536,3,33825,6,238,402
19692:2140,119,124,1709,7333,8587,12776,96542,56132,27255
19705:38403,13060,20103,8,650,121357,22161,24850,34325,47258
19707:229,8194,3,24581,6,8,88748,10,11,2534
19757:262,40,238,1851,2414,10163,14013,15928,41129,46972
19759:168,17,245,364,801,67213,3,6,7,8
19763:86057,95514,104027,50092,19065
19764:58,101,654,3,6,7,8,15,17,289
19768:24948,103858,3526,52262
19774:367,13400,49153,3,8197,6,8199,8,10,11
19781:17,354,98306,3,33825,6,7,8,10,11
19788:401,3297,10638,11344,17383,100171,35584,84558,52348,119522
19814:46648
19832:10567,418,77989,25062,105905,108382,790,75776,18437,6
19847:654,17,224,226,302,485,1382,1103,1449,4288
19852:72888
19881:25156,43117,23170,101255,4107,4364,76952,34244,34971,13597
19882:17,500,932,947,2292,3704,6491,9846,25157,39167
19887:25168
19893:17,650,2508,65536,2,3,33825,6,7,8
19950:14612,25301,105623,36091,32771,4100,81925,8,11,95747
19965:65845,19496,55896,13312,6874,3,6,8,2059,9741
19983:38214
19985:650,654,17,187,302,616,843,901,1930,3088
19996:3,6,7,8,10,11,13,14,15,16
20059:2769,301,35632,13342,17,58,302,303,378,616
20067:48781,83015,53590,77037,3595,4364,1119,18025,7557,72769
20073:546,17,826,1649,2008,3131,4671,4880,7680,11086
20074:4274,6783,19883,20959,245,518,42326,6,8199,8
20075:6378,10244,8,14345,24586,4107,2060,16397,10707,15
20094:2946,6240,54614,6,8199,8,5183,10,11,16397
20095:8,9581,10708,518,17975,84,182,25553,65536,3
20115:25596
20116:25598
20120:25604,63145,95704,9088,9067,42584,525,17039,38360,146
20125:84291
20160:3177,11467,106003,59002,78599,77312,36263,57347,24581,8
20161:76,1302,65536,3,4,6,7,8,10,11
20166:3,6,7,8,5548,10,11,65548,14,15
20183:6337,29214,924,104335,18432,2051,43014,2055,61448,15
20206:35000,122880,3,40964,24581,6,8,10,16397,14
20208:25753
20220:17,302,58,62,236,616,6,8,15,29
20233:69200
20234:17,84,302,654,94,138,354,6,8,29
20257:96343,40180,2703,2049,8,4106,11,15,17,14354
20268:25865
20294:86029,104953,38966,7361,50658,1091,52583,88215,91212,56463
20299:16592,685,1440,16416,1656,33094,26649,2113,43577,19306
20304:75774
20305:669,51852,9289,4320,84255,65014,41190,3,24581,6
20316:17,58,162,6,650,736,1102,302,331,654
20319:88976,108848,25954,109250,116520
20322:1412,2950,17799,13320,107413,5017,56219,1567,31652,94885
20327:25969,59670,39206,80321
20333:3,6,8,952,10,11,65548,13,14,15
20334:76,564,3,736,4,6,7,8,17,5022
20360:302,654,736,866,2185,2618,4032,18803,19520,23225
20378:17,931,947,1471,342,1412,2531,13227,470,1425
20379:76,367,1068,25957,75530,3054,67362,11629,3477,10048
20380:899,17,48,84,245,1119,1187,875,301,302
20381:74422
20394:23967,26095,33264,17302,110086,60935,6536,104201,41101,35600
20395:696,4339,41190,17185,3,8197,6,8199,8,10
20409:26118
20420:82633
20438:96578,70580,52245,15202,109921,30942,40800,23213,28323,39684
20439:39462
20440:59009,9314,10692,4110,4146,40659,46844,10302
20441:182,225,285,409,899,1245,1937,17,26173,34569
20443:32,834,1109,2641,5414,7578,13108,13620,14259,18593
20456:58,1568,6,8,17,262,302,3,15,29
20463:6549,20776,99039,10752,4609,48643,901,8129,684,8845
20465:542,2953,5218,108721,25270,60080,3,4,6,8
20466:45406,7334,26057,36864,18433,28674,20483,342,6,3819
20473:68112,22436,3633,6311,8176,16223,86682,88713,57463,58623
20497:1091,175,79575,87034,22108,17501,6495
20498:22,518,104446,6807,82541,65536,108021,3,33825,6
20507:3,24581,122888,32777,57355,32782,17,22,98329,106522
20512:3509,82386,26282,2374,109093,109143,106020,3,24581,16390
20520:31227,31467,82241,13181,26302,24208,88066,2051,342,12294
20544:26356
20545:76,347,564,802,2337,26358,3,4,6,7
20546:17,616,58,302,654,8,76,15,29,32
20547:1,3,6,8,10,11,13,14,15,17
20549:2059,3157,5242,17988,4292,101605,88872,122882,26362,96058
20550:35005,41826,82493,70830,59049,17,81977,39025,67707,4364
20553:17,285,654,866,58,966,3,6,7,8
20555:6,8,10,11,8205,15,16,17,18,8213
20556:669,16965,23923,3,24581,6,8199,8,16397,15
20572:117,564,986,33907,26397,62610,8,58,65536,1
20582:41352,9005,18381,2127,102768,6290,7360,17356,18016,51588
20607:17,302,654,8,58,6,15,29,61,45
20624:29185,15176,8548,93329,34537,9346,2947,3235,6,10689
20628:15,17,84,1744,6,8,7869,29,3,101
20655:17,8,58,616,409,518,542,3,6,15
20684:81,550,780,2379,138,140,226,229,262,542
20685:4904,3,6,8,10,11,65548,13,15,17
20697:168,463,719,801,984,1124,1230,1546,3,4
20720:26690
20721:3,6,7,8,10,11,13,14,15,16
20735:23773,53415,27951,4051,28809,51669,76272,3,2101,1405
20736:774,3,6,8,10,11,13,15,17,18
20752:74112,64628,12791,11800,33963,3976,24716,103972,3730,41876
20756:13126,60012,8194,6,8,10,11,16397,14,15
20761:26756,54996,3,43013,65542,73735,8,15,47120,4113
20766:32,15686,3,6,81921,8,10,11,65548,13
20790:80620
20807:83362,80832,67928,26843,39048,121030,94721,48420,27845,29542
20809:347,17376,1546,42870,3878,12781,24578,3,32773,6
20810:90198
20812:1002,5117,9217,10536,4421,26848,31492,6,8,17
20846:26901
20857:76546,21187,56755,26914,62839,29692,9889,83521,99048,6531
20858:9054,5120,9462,25989,2051,12294,21511,59401,3671,6668
20872:1696,26956,109670,60569,80988,16386,3,4,24581,6
20892:138,736,720,8714,16166,15184,22573,37265,47970,6249
20906:3,6,8,4106,11,43021,15,2064,17,8211
20908:643,2265,8715,3,6,8,10,11,13,14
20911:32791,295,109830,103885,83857,13235,67989,120076,27048,75678
20912:27049
20918:162,3,6,2450,7,8,10,11,65548,98317
20926:17,6,8,15,58,302,616,363,654,861
20932:89746,104895,27079
20950:955,27116,110158,53202,20554,55979,6,73735,8,15
20954:65576
20973:17,302,6,8,15,58,508,542,616,564
20985:1546,546,709,7627,7981,2194,74588,16697,50749,24467
20990:3,6,8,10,11,13,14,15,16,17
21028:17,8,302,616,6,15,22,29,58,84
21029:1921,101931,70277,29064,17161,1419,43660,9613,13585,111634
21030:96,698,826,2414,36757,3,4,6,8,10
21032:67277,22812,25418,29244,59923,63934,74935,20241,27252,63536
21033:94,131,814,102799,88683,2164,27253,32498,17,3
21037:40,4239,102392,4797,105459,73539,107557,112566,80486,50251
21080:17,219,449,1405,2609,5117,3,6,8,654
21082:12637,64,9354,42440,67574,3041,13960,10246,104391,120791
21084:35840,6,8,59401,14346,11,67596,13,14,15
21120:654,6439,17,10810,26735,52461,3,33825,6,7
21139:4660,26003,22232,20482,683,2053,96262,8,32777,88066
21140:17,431,481,736,866,873,931,966,10707,58
21148:22561,92963,90964,46059,12870,96447,8860,93709,1050,27457
21149:1239,3223,6130,37309,107592,4336,27460,6,8,15
21151:236,1344,3,58,654,4,6,8,10,3448
21160:8772,70,911,298,718,2614,37089,7926,8529,33550
21164:76,17,64,354,4453,22312,36159,3,4,6
21196:62112,21750,121668,27551,89750,63718,94151,650,29900,26573
21207:225,429,503,33274,34687,3915,17381,104353,9456,108744
21220:1527,3107,4755,3172,4825,1352,6434,10041,11725,23191
21246:17,29,568,3,6,7,8,10,11,13
21256:7096,45368,96651,64104,5245,48277,48286,38085,36039,66760
21259:76,2,3,4,6,7,8,10,11,13
21266:17,654,3,6,58,3234,7,8,10,11
21272:1267,37304,27686,3,6,7,8,10,11,13
21288:3,6,7,8,10,11,13,14,15,17
21317:3,6,16367,8,10,11,65548,13,14,15
21318:9505,27759,102752,41822,88231,88682,1109,3,6,8
21354:27832
21384:52789,61213,12351,16312,102914,111109,6,8,4268,2570
21401:119223,60376,68867,3985,4498,8211,112029,33308,92829,11679
21423:27961
21447:104930,43652,28017,5555,62353,13269,53686,6872,533
21448:17,358,953,42443,2,3,6,7,8,10
21469:409,11655,15368,20351,31850,51452,17,119,422,813
21476:122790
21505:780,3516,41228,80371,119055,58369,3,17,98309,6
21514:40087,12545,17698,28138,44624,14946,18435,34823,75784,2063
21518:17,30,285,19963,3,6,7,8,29259,77147
21531:88868
21542:574,23942,4292,94334,96855,65155,101289,2,3,6
21543:8069,1435,4626,2307,70657,10874,20411,49647,50931,84825
21551:68737,38297,24060,80127,28196,88379,49056,71500,48623,100084
21570:70969
21585:1913,2265,40263,98911,9547,22856,82786,90967,58598,29928
21599:888,99609,116469,20043,27420,28292,3,6,8,32777
21604:3,6,8,10,11,98317,14,15,17,18
21608:29,296,1119,6940,17,302,724,923,1871,10592
21617:17,58,302,616,654,6,8,15,29,76
21631:35689
21633:598,8192,3,6,7,8,10,11,13,49166
21637:109239
21670:87904,86918,73675,118289,84630,28415
21689:28457,2061,18449,45659,2733,431,123081,67001,710,1353
21712:616,554,674,692,1804,1784,2548,6916,15444,15583
21713:17,953,60469,101482,3,6,7,8,10,11
21714:49207,57433,111265,98090,44344,28493,1539,48138,26641,2579
21722:17,76,224,3,4,6,7,8,10,11
21723:17,76,6,8,15,10,11,29,7,13
21732:25475,46982,28532,95983,61920,8642,57550,18959,88594,96115
21737:33013,58398,50561,58802,34534,27070,68999,28681,5512,28546
21745:28555,53508
21763:17,302,616,654,58,6,8,15,29,32
21774:120754
21787:15,17,6,8,58,29,32,61,245,302
21794:1871,98713,3841,36794,115409,77489,73257,80074,46500,59056
21796:114789,123074,101282,64132,48821,85041,117689,7660,525,28653
21834:1412,69940,75082,109712,111361,114723,115550,87015,6,84
21838:168,1326,1400,62,76,984,1013,5480,135,463
21853:1277,1499,17646,10492,103818,41321,10770,62962,116254,116426
21868:1091,3,6,8,10,11,65548,13,14,15
21869:669,35561,2983,10451,11008,11973,24431,105823,110579,116197
21908:17,29,302,654,6,8,15,58,407,409
21912:76,508,500,564,1382,17,377,521,719,947
21931:30330,6102,13186,1761,18792,33218,39958,29,32044,94897
21932:28911
21933:10039,112806,121079,16386,3,32773,6,8199,8,24586
21934:68378
21941:2142,2559,5587,20300,16229,8,15,17,8215,2073
21943:18190,10417,2399,68432,4726,5509,46540,21979,22365,7338
21944:3,8197,6,8,10,11,73741,15,8208,17
21945:28936,72248,121729,60977,69230
